"id","id_produto","order_id","codigo","descricao","unidade","quantidade","valor_unitario","createdAt","updatedAt"
5326,"893760758","895711537","6371167-35-2","Sandalia Vizzano Rasteira Casual Macia Metalizado Feminina 6371.167 - 35 - Ouro Rosado","PR","1.00","78.90","2025-01-29 16:52:16.559+00","2025-01-29 16:52:16.559+00"
5327,"894366768","895713160","101075075-43-5","Tênis de Corrida Mizuno Wave Stratos 2 Masculino 101075075 - 43 - Azul Marinho/Prata","PR","1.00","599.92","2025-01-29 16:52:17.273+00","2025-01-29 16:52:17.273+00"
5328,"833778594","895713725","1351106-37-10","Mocassim Vizzano Social Confortável Feminino 1351.106 - 37 - Branco Off","PR ","1.00","104.25","2025-01-29 16:52:18.125+00","2025-01-29 16:52:18.125+00"
5329,"802070111","895715444","43605213-PTOBC-39","Tênis Olympikus Easy 2 Confortável Feminino 43605213 - 39 - Preto/Branco","PR","1.00","189.90","2025-01-29 16:52:18.819+00","2025-01-29 16:52:18.819+00"
5330,"799503467","895719526","8387530-7","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 36 - Branco-Off","PR","1.00","108.90","2025-01-29 16:52:19.484+00","2025-01-29 16:52:19.484+00"
5331,"822912798","895719600","5436402-37-3","Sandália Slide Moleca Flatform Fivela Feminina 5436.402 - 37 - Preto","PR","1.00","114.50","2025-01-29 16:52:20.163+00","2025-01-29 16:52:20.163+00"
5332,"800799782","895721057","G-230-20","Tênis Gibizinho Escolar Elástico Sem Cadarço Infantil G-230 - 31 - Preto/Pink","PR","1.00","109.90","2025-01-29 16:52:20.967+00","2025-01-29 16:52:20.967+00"
5333,"832691665","895722448","101080080F-34-14","Tênis Mizuno Dynasty 6 Wave Corrida Feminino 101080080 - 34 - Preto/Roxo","PR","1.00","449.91","2025-01-29 16:52:21.845+00","2025-01-29 16:52:21.845+00"
5334,"893758143","895722457","43338186-38-2","Tênis Olympikus Wellness 2 Calce Fácil Masculino 43338186 - 38 - Preto/Branco","PR","1.00","224.91","2025-01-29 16:52:22.482+00","2025-01-29 16:52:22.482+00"
5335,"807973263","895722459","TP03960003-3","Chuteira Society Topper Maestro TD IV Adulto TP03960003 - 40 - Branco/Laranja","PR","1.00","287.91","2025-01-29 16:52:23.225+00","2025-01-29 16:52:23.225+00"
5336,"807053725","895722466","W520V8-PTO-LILS-40","Tênis New Balance 520V8 Feminino W520V8 - 40 - Preto/Lilas","PA","1.00","355.41","2025-01-29 16:52:23.952+00","2025-01-29 16:52:23.952+00"
5337,"893906073","895722728","43701259-44-8","Tênis Olympikus Beats Masculino 43701259 - 44 - Preto","PR","1.00","276.76","2025-01-29 16:52:24.64+00","2025-01-29 16:52:24.64+00"
5338,"893760770","895724067","6371167-39-6","Sandalia Vizzano Rasteira Casual Macia Metalizado Feminina 6371.167 - 39 - Ouro Rosado","PR","1.00","78.90","2025-01-29 16:52:25.26+00","2025-01-29 16:52:25.26+00"
5339,"833778588","895724651","1351106-35-8","Mocassim Vizzano Social Confortável Feminino 1351.106 - 35 - Branco Off","PR ","1.00","107.01","2025-01-29 16:52:25.954+00","2025-01-29 16:52:25.954+00"
5340,"800181901","895724656","6262474-39-17","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 39 - Dourado","PR","1.00","139.90","2025-01-29 16:52:26.624+00","2025-01-29 16:52:26.624+00"
5341,"816770816","895725803","43448165-41-4","Tênis Olympikus Eros 165 Casual Unissex 43448165 - 41 - Branco","PR","1.00","198.90","2025-01-29 16:52:27.22+00","2025-01-29 16:52:27.22+00"
5342,"822912798","895726733","5436402-37-3","Sandália Slide Moleca Flatform Fivela Feminina 5436.402 - 37 - Preto","PR","1.00","114.50","2025-01-29 16:52:27.859+00","2025-01-29 16:52:27.859+00"
5343,"894624231","895727287","101089089-42-11","Tênis de Corrida Mizuno Jet 7 Masculino 101089089  - 42 - Preto/Preto","PR","1.00","280.40","2025-01-29 16:52:28.458+00","2025-01-29 16:52:28.458+00"
5344,"822912798","895728389","5436402-37-3","Sandália Slide Moleca Flatform Fivela Feminina 5436.402 - 37 - Preto","PR","1.00","114.50","2025-01-29 16:52:29.054+00","2025-01-29 16:52:29.054+00"
5345,"807053705","895729603","W520V8-PTO-LILS-39","Tênis New Balance 520V8 Feminino W520V8 - 39 - Preto/Lilas","PA","1.00","355.41","2025-01-29 16:52:29.676+00","2025-01-29 16:52:29.676+00"
5346,"807011107","895729613","TP00030002-40-4","Chuteira Topper Dominator 3 TP00030002 - 40 - Branco/Marinho","PR","1.00","184.41","2025-01-29 16:52:30.282+00","2025-01-29 16:52:30.282+00"
5347,"892863854","895729621","106049049-4142-15","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 41/42 - Branco/Azul","PR","1.00","198.90","2025-01-29 16:52:30.885+00","2025-01-29 16:52:30.885+00"
5348,"807053725","895729634","W520V8-PTO-LILS-40","Tênis New Balance 520V8 Feminino W520V8 - 40 - Preto/Lilas","PA","1.00","355.41","2025-01-29 16:52:31.504+00","2025-01-29 16:52:31.504+00"
5349,"816208690","895730079","5462111-34-7","Sandália Moleca Rasteira Feminina 5462.111 - 34 - Creme/Nude","PR","1.00","79.00","2025-01-29 16:52:32.137+00","2025-01-29 16:52:32.137+00"
5350,"894366765","895731935","101075075-42-4","Tênis de Corrida Mizuno Wave Stratos 2 Masculino 101075075 - 42 - Azul Marinho/Prata","PR","1.00","799.90","2025-01-29 16:52:32.743+00","2025-01-29 16:52:32.743+00"
5351,"893760721","895734585","6371367-37-4","Sandalia Rasteira Vizzano Macia Feminina 6371.367 - 37 - Marrom","PR","1.00","78.90","2025-01-29 16:52:33.343+00","2025-01-29 16:52:33.343+00"
5352,"893906070","895734908","43701259-43-7","Tênis Olympikus Beats Masculino 43701259 - 43 - Preto","PR","1.00","269.50","2025-01-29 16:52:33.96+00","2025-01-29 16:52:33.96+00"
5353,"831468132","895735367","12141010-38-5","Tênis Vizzano Casual Calce Fácil Feminino 1214.1010 - 38 - Preto","PR","1.00","140.00","2025-01-29 16:52:34.578+00","2025-01-29 16:52:34.578+00"
5354,"831468132","895737200","12141010-38-5","Tênis Vizzano Casual Calce Fácil Feminino 1214.1010 - 38 - Preto","PR","1.00","140.00","2025-01-29 16:52:35.184+00","2025-01-29 16:52:35.184+00"
5355,"816208693","895737758","5462111-35-8","Sandália Moleca Rasteira Feminina 5462.111 - 35 - Creme/Nude","PR","1.00","79.00","2025-01-29 16:52:35.784+00","2025-01-29 16:52:35.784+00"
5356,"892863857","895737883","106049049-4344-16","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 43/44 - Branco/Azul","PR","1.00","189.90","2025-01-29 16:52:36.399+00","2025-01-29 16:52:36.399+00"
5357,"893028280","895740183","RA02300017-36-7","Tênis Rainha Drive III Infantil Unissex RA02300017 - 36 - Preto/Branco","PR","1.00","169.90","2025-01-29 16:52:37.033+00","2025-01-29 16:52:37.033+00"
5358,"894366792","895740199","101081081-42-25","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Branco","PR","1.00","414.58","2025-01-29 16:52:37.647+00","2025-01-29 16:52:37.647+00"
5359,"893906070","895741761","43701259-43-7","Tênis Olympikus Beats Masculino 43701259 - 43 - Preto","PR","1.00","269.50","2025-01-29 16:52:38.263+00","2025-01-29 16:52:38.263+00"
5360,"802070094","895742391","43605213-PTOBC-35","Tênis Olympikus Easy 2 Confortável Feminino 43605213 - 35 - Preto/Branco","PR","1.00","184.30","2025-01-29 16:52:38.849+00","2025-01-29 16:52:38.849+00"
5361,"800181954","895743506","23268104","Sandália Papete Vizzano Calce Fácil Brilho Feminina 6499.103 - 39 - Preto","PR","1.00","106.20","2025-01-29 16:52:39.472+00","2025-01-29 16:52:39.472+00"
5362,"818465224","895744185","11J728X-40-11","Tênis Fila Recovery Masculino 11J728X - 40 - Prata/Azul Marinho","PR","1.00","349.90","2025-01-29 16:52:40.086+00","2025-01-29 16:52:40.086+00"
5363,"822912805","895745075","5436402-39-5","Sandália Slide Moleca Flatform Fivela Feminina 5436.402 - 39 - Preto","PR","1.00","119.90","2025-01-29 16:52:40.722+00","2025-01-29 16:52:40.722+00"
5364,"807068563","895747380","TP03950002-41-4","Chuteira Topper Futsal Maestro IV Masculino TP03950002 - 41 - Branco/Preto","PR","1.00","298.90","2025-01-29 16:52:41.339+00","2025-01-29 16:52:41.339+00"
5365,"816617916","895747444","43359278-42-7","Tênis Olympikus Estilo 2 43359278 - 42 - Verde/Preto","PR","1.00","230.76","2025-01-29 16:52:41.928+00","2025-01-29 16:52:41.928+00"
5366,"828928140","895749507","43696252-41-5","Tênis Olympikus Venum Esportivo Masculino 43696252 - 41 - Preto/Preto","PR","1.00","197.91","2025-01-29 16:52:42.529+00","2025-01-29 16:52:42.529+00"
5367,"816208693","895749926","5462111-35-8","Sandália Moleca Rasteira Feminina 5462.111 - 35 - Creme/Nude","PR","1.00","79.00","2025-01-29 16:53:01.857+00","2025-01-29 16:53:01.857+00"
5368,"806824779","895751135","500324-35-11","Chinelo Piccadilly Conforto Feminino 500324 - 35 - Marfim","PR","1.00","129.90","2025-01-29 16:53:02.52+00","2025-01-29 16:53:02.52+00"
5369,"822912798","895751190","5436402-37-3","Sandália Slide Moleca Flatform Fivela Feminina 5436.402 - 37 - Preto","PR","1.00","114.50","2025-01-29 16:53:03.272+00","2025-01-29 16:53:03.272+00"
5370,"894366786","895751898","101081081-40-23","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 40 - Branco","PR","1.00","419.91","2025-01-29 16:53:03.978+00","2025-01-29 16:53:03.978+00"
5371,"800568826","895751908","23396742","Tênis Vizzano Casual Flatform Brilho Feminino 1339.517 - 37 - Branco","PR","1.00","128.16","2025-01-29 16:53:04.653+00","2025-01-29 16:53:04.653+00"
5372,"892863857","895751925","106049049-4344-16","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 43/44 - Branco/Azul","PR","1.00","170.91","2025-01-29 16:53:05.294+00","2025-01-29 16:53:05.294+00"
5373,"891816650","895751933","106049049-4142-11","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 41/42 - Branco/Preto","PR","1.00","198.90","2025-01-29 16:53:05.993+00","2025-01-29 16:53:05.993+00"
5374,"893379476","895752319","03248089-4144-4","Kit Com 3 Pares De Meias Cano Médio Adulto Lupo Sport 03248-089 - 41 a 44 - Branco","KIT","1.00","44.90","2025-01-29 16:53:06.89+00","2025-01-29 16:53:06.89+00"
5375,"822912798","895753333","5436402-37-3","Sandália Slide Moleca Flatform Fivela Feminina 5436.402 - 37 - Preto","PR","1.00","114.50","2025-01-29 16:53:07.626+00","2025-01-29 16:53:07.626+00"
5376,"807489850","895753465","RA02050010-35-2","Tênis Rainha Drive III Feminino RA02050010 - 35 - Preto/Roxo","PR","1.00","153.81","2025-01-29 16:53:08.477+00","2025-01-29 16:53:08.477+00"
5377,"811216834","895753475","143211-PT-33","Sapato Piccadilly Anabela Conforto Casual Feminino 143211 - 33 - Preto","PR","1.00","161.55","2025-01-29 16:53:09.241+00","2025-01-29 16:53:09.241+00"
5378,"894368853","895753513","62911180-36-7","Tamanco Vizzano Salto Bloco com Tiras Cruzadas Feminina 6291.1180 - 36 - Branco Off","PR","1.00","119.61","2025-01-29 16:53:09.985+00","2025-01-29 16:53:09.985+00"
5379,"812890729","895753520","C2480010000015-36","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 36 - Nude","PR","1.00","94.41","2025-01-29 16:53:10.733+00","2025-01-29 16:53:10.733+00"
5380,"894268230","895754823","6501114-36-12","Sandália Vizzano Salto Anabela Feminina 6501.114 - 36 - Marrom","PR","1.00","128.16","2025-01-29 16:53:11.849+00","2025-01-29 16:53:11.849+00"
5381,"891816647","895754831","106049049-3940-10","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Branco/Preto","PR","1.00","170.91","2025-01-29 16:53:12.657+00","2025-01-29 16:53:12.657+00"
5382,"894624258","895754840","101108108-40-7","Tênis de Corrida Mizuno Enigma Feminino 101108108 - 40 - Azul Claro","PR","1.00","313.41","2025-01-29 16:53:13.545+00","2025-01-29 16:53:13.545+00"
5383,"808186311","895754843","11U335X-42-15","Tênis Fila Euro Jogger Sport Masculino 11U335X - 42 - Azul Marinho/Vermelho","PR","1.00","350.91","2025-01-29 16:53:14.356+00","2025-01-29 16:53:14.356+00"
5384,"801272346","895756112","346901-24-39","Bota Bottero Cano Baixo Salto Bloco Couro Feminina 346901 - 39 - Preto","PR","1.00","233.91","2025-01-29 16:53:15.157+00","2025-01-29 16:53:15.157+00"
5385,"894366792","895757955","101081081-42-25","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Branco","PR","1.00","399.92","2025-01-29 16:53:16.161+00","2025-01-29 16:53:16.161+00"
5386,"893760758","895758076","6371167-35-2","Sandalia Vizzano Rasteira Casual Macia Metalizado Feminina 6371.167 - 35 - Ouro Rosado","PR","1.00","78.90","2025-01-29 16:53:17.043+00","2025-01-29 16:53:17.043+00"
5387,"799503467","895758101","8387530-7","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 36 - Branco-Off","PR","1.00","108.90","2025-01-29 16:53:18.023+00","2025-01-29 16:53:18.023+00"
5388,"892745845","895758569","F02L00130-39-5","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 39 - Bege/Dourado","PR","1.00","311.91","2025-01-29 16:53:18.861+00","2025-01-29 16:53:18.861+00"
5389,"894230714","895758850","F02L00130-36-10","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 36 - Rosa","PR","1.00","379.90","2025-01-29 16:53:19.539+00","2025-01-29 16:53:19.539+00"
5390,"894989582","895758987","101081081-41-32","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 41 - Cinza/Azul","PR","1.00","399.92","2025-01-29 16:53:20.235+00","2025-01-29 16:53:20.235+00"
5391,"891816647","895759259","106049049-3940-10","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Branco/Preto","PR","1.00","198.90","2025-01-29 16:53:21.087+00","2025-01-29 16:53:21.087+00"
5392,"895736639","895759611","43299316-37-3","Tênis Esportivo Olympikus Acqua Feminino - 37 - Bege","PR","1.00","199.90","2025-01-29 16:53:21.787+00","2025-01-29 16:53:21.787+00"
5393,"894366783","895760714","101081081-39-22","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 39 - Branco","PR","1.00","427.41","2025-01-29 16:53:22.468+00","2025-01-29 16:53:22.468+00"
5394,"892745842","895761264","F02L00130-38-4","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 38 - Bege/Dourado","PR","1.00","299.95","2025-01-29 16:53:23.069+00","2025-01-29 16:53:23.069+00"
5395,"828929029","895762539","43696252-44-13","Tênis Olympikus Venum Esportivo Masculino 43696252 - 44 - Preto/Chumbo","PR","1.00","188.01","2025-01-29 16:53:24.117+00","2025-01-29 16:53:24.117+00"
5396,"893760770","895762613","6371167-39-6","Sandalia Vizzano Rasteira Casual Macia Metalizado Feminina 6371.167 - 39 - Ouro Rosado","PR","1.00","78.90","2025-01-29 16:53:24.765+00","2025-01-29 16:53:24.765+00"
5397,"894366792","895763696","101081081-42-25","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Branco","PR","1.00","414.58","2025-01-29 16:53:25.399+00","2025-01-29 16:53:25.399+00"
5398,"799503467","895766239","8387530-7","Sandalia Papete Beira Rio Strass Flatform 8387.530 - 36 - Branco-Off","PR","1.00","108.90","2025-01-29 16:53:26.033+00","2025-01-29 16:53:26.033+00"
5399,"894230288","895766692","43336749-36-10","Tênis Olympikus Ultraleve 130g Adulto Feminino 43336749 - 36 - Preto","PR","1.00","228.79","2025-01-29 16:53:26.652+00","2025-01-29 16:53:26.652+00"
5400,"831476673","895770388","1206261-36-3","Sapatilha Vizzano Bico Fino Confortável Feminina 1206.261 - 36 - Preto","PR","1.00","99.40","2025-01-29 16:53:27.263+00","2025-01-29 16:53:27.263+00"
5401,"818529727","895771707","U07FB087-35-17","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 35 - Preto/Verde","PR","1.00","168.90","2025-01-29 16:53:27.867+00","2025-01-29 16:53:27.867+00"
5402,"807068550","895774833","TP00040003-36-9","Chuteira Topper Dominator 3 JR TP00040003 - 36 - Preto/Branco","PR","1.00","152.90","2025-01-29 16:53:28.49+00","2025-01-29 16:53:28.49+00"
5403,"800568826","895774990","23396742","Tênis Vizzano Casual Flatform Brilho Feminino 1339.517 - 37 - Branco","PR","1.00","134.91","2025-01-29 16:53:29.076+00","2025-01-29 16:53:29.076+00"
5404,"800568817","895775000","23396736","Tênis Vizzano Casual Flatform Brilho Feminino 1339.517 - 35 - Branco","PR","1.00","128.16","2025-01-29 16:53:29.673+00","2025-01-29 16:53:29.673+00"
5405,"800568788","895775011","23396876","Tênis Vizzano Casual Listra Strass Feminino 1339.326 - 34 - Branco/Dourado","Pr","1.00","125.91","2025-01-29 16:53:30.288+00","2025-01-29 16:53:30.288+00"
5406,"893906055","895775150","43701259-38-2","Tênis Olympikus Beats Masculino 43701259 - 38 - Preto","PR","1.00","278.90","2025-01-29 16:53:30.89+00","2025-01-29 16:53:30.89+00"
5407,"809060347","895775343","F01L00204-5-41","Tênis Fila Retro Flag Masculino F01L00204 - 41 - Azul Marinho/Branco","PR","1.00","338.90","2025-01-29 16:53:31.517+00","2025-01-29 16:53:31.517+00"
5408,"893760758","895776190","6371167-35-2","Sandalia Vizzano Rasteira Casual Macia Metalizado Feminina 6371.167 - 35 - Ouro Rosado","PR","1.00","78.90","2025-01-29 16:53:32.147+00","2025-01-29 16:53:32.147+00"
5409,"891816647","895777393","106049049-3940-10","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Branco/Preto","PR","1.00","198.90","2025-01-29 16:53:32.769+00","2025-01-29 16:53:32.769+00"
5410,"828928140","895777452","43696252-41-5","Tênis Olympikus Venum Esportivo Masculino 43696252 - 41 - Preto/Preto","PR","1.00","188.01","2025-01-29 16:53:33.403+00","2025-01-29 16:53:33.403+00"
5411,"807011250","895777457","TP04700004-31-2","Chuteira Futsal Topper Forza III Infantil TP04700004 - 31 - Verde/Azul","PR","1.00","168.21","2025-01-29 16:53:34.003+00","2025-01-29 16:53:34.003+00"
5412,"894368879","895777461","62911180-37-11","Tamanco Vizzano Salto Bloco com Tiras Cruzadas Feminina 6291.1180 - 37 - Marrom","PR","1.00","113.62","2025-01-29 16:53:34.604+00","2025-01-29 16:53:34.604+00"
5413,"894366792","895777463","101081081-42-25","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Branco","PR","1.00","436.41","2025-01-29 16:53:35.19+00","2025-01-29 16:53:35.19+00"
5414,"807069025","895778535","RA00010005-41-5","Tênis Rainha VL2500 Masculino RA00010005 - 41 - Azul Marinho/Cinza","PR","1.00","169.90","2025-01-29 16:53:35.811+00","2025-01-29 16:53:35.811+00"
5415,"800568826","895779329","23396742","Tênis Vizzano Casual Flatform Brilho Feminino 1339.517 - 37 - Branco","PR","1.00","134.91","2025-01-29 16:53:36.435+00","2025-01-29 16:53:36.435+00"
5416,"807489830","895779641","RA00010003-40-4","Tênis Rainha VL 2500 Masculino RA00010003 - 40 - Preto/Preto","PR","1.00","164.90","2025-01-29 16:53:37.064+00","2025-01-29 16:53:37.064+00"
5417,"894068133","895781498","8436313-36-12","Sandália Beira Rio Salto Bloco Metalizada Feminina 8436.313 - 36 - Dourado","PR","1.00","149.90","2025-01-29 16:53:37.703+00","2025-01-29 16:53:37.703+00"
5418,"816243009","895784977","43298343-40-10","Tênis Olympikus Esportivo Dynamic 343 Masculino 43298343 - 40 - Preto/Laranja","PR","1.00","278.90","2025-01-29 16:53:38.301+00","2025-01-29 16:53:38.301+00"
5419,"807053692","895785386","W520V8-PTO-LILS-38","Tênis New Balance 520V8 Feminino W520V8 - 38 - Preto/Lilas","PA","1.00","355.41","2025-01-29 16:53:38.931+00","2025-01-29 16:53:38.931+00"
5420,"894886735","895785396","5513101-39-7","Tamanco Moleca Flatform Confortável Moda Feminina 5513.101 - 39 - Preto","PR","1.00","136.71","2025-01-29 16:53:39.559+00","2025-01-29 16:53:39.559+00"
5421,"894066999","895785532","23489233","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 40 - Dourado","PR","1.00","139.90","2025-01-29 16:53:40.167+00","2025-01-29 16:53:40.167+00"
5422,"807489826","895786372","RA00010003-39-3","Tênis Rainha VL 2500 Masculino RA00010003 - 39 - Preto/Preto","PR","1.00","0.00","2025-01-29 16:53:40.774+00","2025-01-29 16:53:40.774+00"
5423,"892745835","895791333","F02L00130-36-2","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 36 - Bege/Dourado","PR","1.00","341.91","2025-01-29 16:53:41.408+00","2025-01-29 16:53:41.408+00"
5424,"893760718","895792667","6371367-36-3","Sandalia Rasteira Vizzano Macia Feminina 6371.367 - 36 - Marrom","PR","1.00","78.90","2025-01-29 16:53:42.02+00","2025-01-29 16:53:42.02+00"
5425,"828928137","895796945","43696252-40-4","Tênis Olympikus Venum Esportivo Masculino 43696252 - 40 - Preto/Preto","PR","1.00","197.91","2025-01-29 16:53:42.626+00","2025-01-29 16:53:42.626+00"
5426,"818527629","895796952","U07FB087-36-9","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 36 - Laranja/Preto","PR","1.00","144.40","2025-01-29 16:53:43.223+00","2025-01-29 16:53:43.223+00"
5427,"802070094","895797442","43605213-PTOBC-35","Tênis Olympikus Easy 2 Confortável Feminino 43605213 - 35 - Preto/Branco","PR","1.00","184.30","2025-01-29 16:54:01.378+00","2025-01-29 16:54:01.378+00"
5428,"893758140","895799739","43338186-37-1","Tênis Olympikus Wellness 2 Calce Fácil Masculino 43338186 - 37 - Preto/Branco","PR","1.00","224.91","2025-01-29 16:54:02.029+00","2025-01-29 16:54:02.029+00"
5429,"800568817","895802131","23396736","Tênis Vizzano Casual Flatform Brilho Feminino 1339.517 - 35 - Branco","PR","1.00","122.41","2025-01-29 16:54:02.713+00","2025-01-29 16:54:02.713+00"
5430,"893029656","895802965","242286-39-9","Chuteira Society Penalty Tornado Masculino 242286 - 39 - Preto/Vermelho","PR","1.00","149.90","2025-01-29 16:54:03.347+00","2025-01-29 16:54:03.347+00"
5431,"892745835","895805227","F02L00130-36-2","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 36 - Bege/Dourado","PR","1.00","302.75","2025-01-29 16:54:04.105+00","2025-01-29 16:54:04.105+00"
5432,"894366792","895805240","101081081-42-25","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Branco","PR","1.00","414.58","2025-01-29 16:54:04.858+00","2025-01-29 16:54:04.858+00"
5433,"891816647","895805246","106049049-3940-10","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Branco/Preto","PR","1.00","179.91","2025-01-29 16:54:05.563+00","2025-01-29 16:54:05.563+00"
5434,"894366759","895805866","101075075-40-2","Tênis de Corrida Mizuno Wave Stratos 2 Masculino 101075075 - 40 - Azul Marinho/Prata","PR","1.00","599.92","2025-01-29 16:54:06.354+00","2025-01-29 16:54:06.354+00"
5435,"822912798","895806520","5436402-37-3","Sandália Slide Moleca Flatform Fivela Feminina 5436.402 - 37 - Preto","PR","1.00","114.50","2025-01-29 16:54:07.088+00","2025-01-29 16:54:07.088+00"
5436,"894366783","895806635","101081081-39-22","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 39 - Branco","PR","1.00","449.91","2025-01-29 16:54:07.921+00","2025-01-29 16:54:07.921+00"
5437,"816619553","895806644","101081081-43-13","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 43 - Azul Marinho","PR","1.00","399.92","2025-01-29 16:54:08.655+00","2025-01-29 16:54:08.655+00"
5438,"816243015","895807622","43298343-42-12","Tênis Olympikus Esportivo Dynamic 343 Masculino 43298343 - 42 - Preto/Laranja","PR","1.00","269.80","2025-01-29 16:54:09.358+00","2025-01-29 16:54:09.358+00"
5439,"893760767","895807760","6371167-38-5","Sandalia Vizzano Rasteira Casual Macia Metalizado Feminina 6371.167 - 38 - Ouro Rosado","PR","1.00","78.90","2025-01-29 16:54:10.043+00","2025-01-29 16:54:10.043+00"
5440,"820149503","895808584","5462111-37-16","Sandália Moleca Rasteira Feminina 5462.111 - 37 - Branco","PR","1.00","79.00","2025-01-29 16:54:10.746+00","2025-01-29 16:54:10.746+00"
5441,"894989599","895808765","101081081-46-37","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 46 - Cinza/Azul","PR","1.00","406.03","2025-01-29 16:54:11.386+00","2025-01-29 16:54:11.386+00"
5442,"891816647","895808775","106049049-3940-10","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Branco/Preto","PR","1.00","179.91","2025-01-29 16:54:12.067+00","2025-01-29 16:54:12.067+00"
5443,"816619550","895808776","101081081-42-12","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Azul Marinho","PR","1.00","399.92","2025-01-29 16:54:12.863+00","2025-01-29 16:54:12.863+00"
5444,"891816647","895808794","106049049-3940-10","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Branco/Preto","PR","1.00","179.91","2025-01-29 16:54:13.795+00","2025-01-29 16:54:13.795+00"
5445,"894989582","895808795","101081081-41-32","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 41 - Cinza/Azul","PR","1.00","399.92","2025-01-29 16:54:14.688+00","2025-01-29 16:54:14.688+00"
5446,"894366789","895808805","101081081-41-24","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 41 - Branco","PR","1.00","399.92","2025-01-29 16:54:15.53+00","2025-01-29 16:54:15.53+00"
5447,"894268206","895809233","6501114-36-4","Sandália Vizzano Salto Anabela Feminina 6501.114 - 36 - Branco Off","PR","1.00","149.90","2025-01-29 16:54:16.239+00","2025-01-29 16:54:16.239+00"
5448,"894366792","895811493","101081081-42-25","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Branco","PR","1.00","414.58","2025-01-29 16:54:16.949+00","2025-01-29 16:54:16.949+00"
5449,"894368876","895811497","62911180-36-8","Tamanco Vizzano Salto Bloco com Tiras Cruzadas Feminina 6291.1180 - 36 - Marrom","PR","1.00","139.90","2025-01-29 16:54:17.619+00","2025-01-29 16:54:17.619+00"
5450,"816770816","895811760","43448165-41-4","Tênis Olympikus Eros 165 Casual Unissex 43448165 - 41 - Branco","PR","1.00","198.90","2025-01-29 16:54:18.298+00","2025-01-29 16:54:18.298+00"
5451,"800286457","895811870","6262474-37-24","Sandália Vizzano Salto Bloco Médio Feminino 6262.474 - 37 - Dourado","PR","1.00","139.90","2025-01-29 16:54:18.998+00","2025-01-29 16:54:18.998+00"
5452,"893760764","895812232","6371167-37-4","Sandalia Vizzano Rasteira Casual Macia Metalizado Feminina 6371.167 - 37 - Ouro Rosado","PR","1.00","78.90","2025-01-29 16:54:19.669+00","2025-01-29 16:54:19.669+00"
5453,"894366786","895813248","101081081-40-23","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 40 - Branco","PR","1.00","427.41","2025-01-29 16:54:20.329+00","2025-01-29 16:54:20.329+00"
5454,"892745835","895813249","F02L00130-36-2","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 36 - Bege/Dourado","PR","1.00","324.81","2025-01-29 16:54:20.979+00","2025-01-29 16:54:20.979+00"
5455,"892745835","895815770","F02L00130-36-2","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 36 - Bege/Dourado","PR","1.00","341.91","2025-01-29 16:54:21.609+00","2025-01-29 16:54:21.609+00"
